,paper,doi,research_field_label
4089,http://orkg.org/orkg/resource/R32749,10.1007/978-3-662-47791-5_23,Science
4090,http://orkg.org/orkg/resource/R32752,10.1109/LGRS.2015.2408355,Science
4091,http://orkg.org/orkg/resource/R32754,10.1117/12.2203662,Science
4092,http://orkg.org/orkg/resource/R32756,10.1109/PIC.2015.7489860,Science
4093,http://orkg.org/orkg/resource/R32760,10.1017/s0373463314000654,Science
4094,http://orkg.org/orkg/resource/R32762,10.1109/tgrs.2014.2335751,Science
4095,http://orkg.org/orkg/resource/R32766,10.1109/igarss.2015.7326917,Science
4096,http://orkg.org/orkg/resource/R32769,10.1109/icicip.2015.7388207,Science
4097,http://orkg.org/orkg/resource/R32774,10.1016/j.aqpro.2015.02.236,Science
4098,http://orkg.org/orkg/resource/R32777,10.1109/igarss.2015.7326621,Science
4099,http://orkg.org/orkg/resource/R32779,10.1109/jstars.2015.2404578,Science
4100,http://orkg.org/orkg/resource/R32782,10.1109/wispnet.2016.7566303,Science
4101,http://orkg.org/orkg/resource/R32786,10.5194/isprs-archives-xli-b8-37-2016,Science
4102,http://orkg.org/orkg/resource/R32789,10.1109/igarss.2016.7729311,Science
4103,http://orkg.org/orkg/resource/R32791,10.5194/isprs-archives-xli-b3-917-2016,Science
4104,http://orkg.org/orkg/resource/R32794,10.3390/rs8121033,Science
4105,http://orkg.org/orkg/resource/R32799,10.1016/j.ijleo.2016.09.089,Science
4106,http://orkg.org/orkg/resource/R32802,10.1109/ICSP.2016.7877824,Science
4107,http://orkg.org/orkg/resource/R32804,10.1109/ICSP.2016.7877827,Science
4108,http://orkg.org/orkg/resource/R32808,10.1109/igarss.2016.7729316,Science
4109,http://orkg.org/orkg/resource/R32811,10.1117/12.2246390,Science
4110,http://orkg.org/orkg/resource/R32813,10.1109/lgrs.2016.2618385,Science
4111,http://orkg.org/orkg/resource/R32816,10.1109/icsp.2016.7877908,Science
4112,http://orkg.org/orkg/resource/R32819,10.1109/icsp.2016.7877934,Science
4113,http://orkg.org/orkg/resource/R32821,10.1007/s11042-016-3857-5,Science
4114,http://orkg.org/orkg/resource/R32823,10.1007/s12524-016-0575-4,Science
4115,http://orkg.org/orkg/resource/R32828,10.1109/igarss.2016.7730710,Science
4116,http://orkg.org/orkg/resource/R32830,10.1109/lgrs.2016.2565705,Science
4117,http://orkg.org/orkg/resource/R32833,10.1109/igarss.2016.7729015,Science
4118,http://orkg.org/orkg/resource/R32836,10.1109/EORSA.2016.7552786,Science
4119,http://orkg.org/orkg/resource/R32838,10.1109/igarss.2016.7729319,Science
4120,http://orkg.org/orkg/resource/R32843,10.1364/ao.55.001381,Science
4121,http://orkg.org/orkg/resource/R32847,10.1109/eorsa.2016.7552774,Science
4122,http://orkg.org/orkg/resource/R32849,10.1007/s11801-016-6179-y,Science
4123,http://orkg.org/orkg/resource/R32851,10.1117/12.2234677,Science
4124,http://orkg.org/orkg/resource/R32854,10.1109/icalip.2016.7846579,Science
4125,http://orkg.org/orkg/resource/R32856,10.1016/j.neucom.2015.11.093,Science
4126,http://orkg.org/orkg/resource/R32858,10.5194/isprs-archives-xli-b7-423-2016,Science
4127,http://orkg.org/orkg/resource/R32861,10.1109/tgrs.2016.2572736,Science
4128,http://orkg.org/orkg/resource/R32863,10.1109/tgrs.2017.2658950,Science
4129,http://orkg.org/orkg/resource/R32865,10.1007/s11801-017-7014-9,Science
4130,http://orkg.org/orkg/resource/R32867,10.3390/rs9030280,Science
4131,http://orkg.org/orkg/resource/R32869,10.1109/lgrs.2017.2664118,Science
4132,http://orkg.org/orkg/resource/R32873,10.1108/14684520810889682,Science
4133,http://orkg.org/orkg/resource/R32875,10.1108/14684520810865976,Science
4134,http://orkg.org/orkg/resource/R32877,10.1108/jpbafm-20-02-2008-b006,Science
4135,http://orkg.org/orkg/resource/R32879,10.1016/0278-4254(84)90002-4,Science
4136,http://orkg.org/orkg/resource/R32881,10.1177/0275074006293193,Science
4137,http://orkg.org/orkg/resource/R32883,10.1177/0020852306064614,Science
4138,http://orkg.org/orkg/resource/R32885,10.1016/j.jaccpubpol.2004.12.006,Science
4139,http://orkg.org/orkg/resource/R32887,10.1016/j.jaccpubpol.2003.11.002,Science
4140,http://orkg.org/orkg/resource/R32891,10.1016/s0278-4254(03)00020-6,Science
4141,http://orkg.org/orkg/resource/R32893,10.1016/s0278-4254(02)00051-0,Science
4142,http://orkg.org/orkg/resource/R32895,10.1111/1468-0408.00153,Science
4143,http://orkg.org/orkg/resource/R32897,10.1111/1540-5850.01007,Science
4144,http://orkg.org/orkg/resource/R32899,10.1016/0278-4254(93)90027-9,Science
4145,http://orkg.org/orkg/resource/R32901,10.1016/0278-4254(92)90013-n,Science
4146,http://orkg.org/orkg/resource/R32903,10.1016/0278-4254(91)90001-z,Science
4147,http://orkg.org/orkg/resource/R32905,10.1016/0278-4254(89)90004-5,Science
4148,http://orkg.org/orkg/resource/R32907,10.1016/s0278-4254(87)80002-9,Science
4149,http://orkg.org/orkg/resource/R32909,10.2307/2491145,Science
4150,http://orkg.org/orkg/resource/R32911,10.2307/2490704,Science
4151,http://orkg.org/orkg/resource/R32916,10.1016/j.amjsurg.2007.02.031,Science
4152,http://orkg.org/orkg/resource/R32918,10.1016/j.jamcollsurg.2005.10.019,Science
4153,http://orkg.org/orkg/resource/R32920,10.1007/bf00843465,Science
4154,http://orkg.org/orkg/resource/R32922,10.1007/dcr.0b013e31819ef69d,Science
4155,http://orkg.org/orkg/resource/R32924,10.1016/j.gassur.2004.01.002,Science
4156,http://orkg.org/orkg/resource/R32926,10.1001/archsurg.2012.1078,Science
4157,http://orkg.org/orkg/resource/R32928,10.1001/archsurg.2012.77,Science
4158,http://orkg.org/orkg/resource/R32930,10.1007/bf02058701,Science
4159,http://orkg.org/orkg/resource/R32932,10.1016/s0039-6060(03)00298-8,Science
4160,http://orkg.org/orkg/resource/R32934,10.3109/00365521.2012.660540,Science
4161,http://orkg.org/orkg/resource/R32936,10.1111/j.1463-1318.2011.02718.x,Science
4162,http://orkg.org/orkg/resource/R32938,10.1177/000313481107700929,Science
4163,http://orkg.org/orkg/resource/R32943,10.1016/j.jaad.2009.04.029,Science
4164,http://orkg.org/orkg/resource/R32946,10.1055/s-0033-1351008,Science
4165,http://orkg.org/orkg/resource/R32949,10.1016/s0753-3322(03)00081-7,Science
4166,http://orkg.org/orkg/resource/R32952,10.1111/j.1524-475x.2006.00179.x,Science
4167,http://orkg.org/orkg/resource/R32955,10.12968/jowc.1999.8.10.26217,Science
4168,http://orkg.org/orkg/resource/R32957,10.1111/j.1524-4725.2005.31729,Science
4169,http://orkg.org/orkg/resource/R32962,10.1046/j.1365-2141.1997.1722990.x,Science
4170,http://orkg.org/orkg/resource/R32964,10.1111/j.1600-0609.2009.01224.x,Science
4171,http://orkg.org/orkg/resource/R32967,10.1046/j.1365-2141.2002.03763.x,Science
4172,http://orkg.org/orkg/resource/R32969,10.1182/blood.v110.11.2545.2545,Science
4173,http://orkg.org/orkg/resource/R32972,10.1111/j.1600-0609.2009.01246.x,Science
4174,http://orkg.org/orkg/resource/R32974,10.1007/s12185-009-0411-5,Science
4175,http://orkg.org/orkg/resource/R32977,10.1016/s0165-4608(02)00678-7,Science
4176,http://orkg.org/orkg/resource/R32979,10.1046/j.1365-2141.2001.02796.x,Science
4177,http://orkg.org/orkg/resource/R32984,10.1182/blood.v92.7.2322,Science
4178,http://orkg.org/orkg/resource/R32987,10.1182/blood-2007-03-082404,Science
4179,http://orkg.org/orkg/resource/R32990,10.1182/blood-2007-01-070045,Science
4180,http://orkg.org/orkg/resource/R32995,10.1182/blood.v75.9.1841.1841,Science
4181,http://orkg.org/orkg/resource/R32998,10.1182/blood.V77.6.1298.1298,Science
4182,http://orkg.org/orkg/resource/R33001,10.1182/blood-2004-04-1319,Science
4183,http://orkg.org/orkg/resource/R33003,10.1111/j.1365-2141.2006.06481.x,Science
4184,http://orkg.org/orkg/resource/R33006,10.1016/s0145-2126(97)00095-7,Science
4185,http://orkg.org/orkg/resource/R33009,10.1002/ajh.2830020407,Science
4186,http://orkg.org/orkg/resource/R33013,10.1111/j.1365-2141.1980.tb08711.x,Science
4187,http://orkg.org/orkg/resource/R33017,10.1016/0165-4608(85)90082-2,Science
4188,http://orkg.org/orkg/resource/R33020,10.1002/1097-0142(19850201)55:3<582::aid-cncr2820550318>3.0.co;2-o,Science
4189,http://orkg.org/orkg/resource/R33022,10.1016/0165-4608(85)90085-8,Science
4190,http://orkg.org/orkg/resource/R33024,10.1002/ajh.2830220206,Science
4191,http://orkg.org/orkg/resource/R33026,10.1016/0165-4608(87)90092-6,Science
4192,http://orkg.org/orkg/resource/R33031,10.1182/blood.v72.2.386.386,Science
4193,http://orkg.org/orkg/resource/R33033,10.1182/blood.v72.3.855.855,Science
4194,http://orkg.org/orkg/resource/R33035,10.1016/0165-4608(89)90170-2,Science
4195,http://orkg.org/orkg/resource/R33037,10.1016/0145-2126(90)90117-r,Science
4196,http://orkg.org/orkg/resource/R33039,10.1111/j.1365-2141.1994.tb05076.x,Science
4197,http://orkg.org/orkg/resource/R33041,10.1182/blood.v88.3.1013.bloodjournal8831013,Science
4198,http://orkg.org/orkg/resource/R33064,10.1182/blood.v91.2.616.616_616_622,Science
4199,http://orkg.org/orkg/resource/R33067,10.1038/sj.leu.2402638,Science
4200,http://orkg.org/orkg/resource/R33072,10.1046/j.1365-2141.2001.03131.x,Science
4201,http://orkg.org/orkg/resource/R33074,10.1016/s0165-4608(02)00554-x,Science
4202,http://orkg.org/orkg/resource/R33080,10.1002/cncr.21358,Science
4203,http://orkg.org/orkg/resource/R33082,10.1111/j.1365-2141.2005.05593.x,Science
4204,http://orkg.org/orkg/resource/R33084,10.1016/j.cancergencyto.2005.02.021,Science
4205,http://orkg.org/orkg/resource/R33086,10.1002/cncr.22318,Science
4206,http://orkg.org/orkg/resource/R33088,10.1182/blood-2008-09-178541,Science
4207,http://orkg.org/orkg/resource/R33102,10.1108/09600039510093249,Science
4208,http://orkg.org/orkg/resource/R33109,10.1109/17.511842,Science
4209,http://orkg.org/orkg/resource/R33118,10.1108/09600039610115045,Science
4210,http://orkg.org/orkg/resource/R33127,10.1108/09600039810221667,Science
4211,http://orkg.org/orkg/resource/R33136,10.1108/13598549910279567,Science
4212,http://orkg.org/orkg/resource/R33144,10.1109/ems.2000.872572,Science
4213,http://orkg.org/orkg/resource/R33153,10.1111/j.1745-493x.2000.tb00248.x,Science
4214,http://orkg.org/orkg/resource/R33163,10.1108/09600030110394923,Science
4215,http://orkg.org/orkg/resource/R33171,10.1108/09600030310503352,Science
4216,http://orkg.org/orkg/resource/R33183,10.1016/j.ijpe.2003.08.004,Science
4217,http://orkg.org/orkg/resource/R33189,10.1080/09537280412331283928,Science
4218,http://orkg.org/orkg/resource/R33198,10.1080/00207540310001602865,Science
4219,http://orkg.org/orkg/resource/R33205,10.4018/jgim.2004010104,Science
4220,http://orkg.org/orkg/resource/R33213,10.1080/09537280412331283955,Science
4221,http://orkg.org/orkg/resource/R33223,10.1108/13598540510589197,Science
4222,http://orkg.org/orkg/resource/R33237,10.1108/13598540510612695,Science
4223,http://orkg.org/orkg/resource/R33245,10.1108/13598540610652573,Science
4224,http://orkg.org/orkg/resource/R33251,10.1556/socec.28.2006.2.5,Science
4225,http://orkg.org/orkg/resource/R33261,10.1111/j.1745-493x.2006.00020.x,Science
4226,http://orkg.org/orkg/resource/R33270,10.1016/j.ijpe.2008.02.003,Science
4227,http://orkg.org/orkg/resource/R33280,10.1080/19397030802511004,Science
4228,http://orkg.org/orkg/resource/R33287,10.1080/14783360802323511,Science
4229,http://orkg.org/orkg/resource/R33294,10.1016/j.ijpe.2007.04.012,Science
4230,http://orkg.org/orkg/resource/R33305,10.1108/13555850810844896,Science
4231,http://orkg.org/orkg/resource/R33316,10.1016/j.omega.2006.12.002,Science
4232,http://orkg.org/orkg/resource/R33321,10.1080/19761597.2009.9668672,Science
4233,http://orkg.org/orkg/resource/R33328,10.1108/09600030910985811,Science
4234,http://orkg.org/orkg/resource/R33348,10.1108/01443570911000177,Science
4235,http://orkg.org/orkg/resource/R33358,10.1080/00207540701802460,Science
4236,http://orkg.org/orkg/resource/R33368,10.1109/coinfo.2009.83,Science
4237,http://orkg.org/orkg/resource/R33375,10.1108/01409171011050208,Science
4238,http://orkg.org/orkg/resource/R33381,10.1108/13598541011068297,Science
4239,http://orkg.org/orkg/resource/R33395,10.1016/j.ijpe.2009.10.013,Science
4240,http://orkg.org/orkg/resource/R33406,10.1080/14783361003606662,Science
4241,http://orkg.org/orkg/resource/R33418,10.1016/j.jsis.2011.07.001,Science
4242,http://orkg.org/orkg/resource/R33426,10.1108/13683041111113231,Science
4243,http://orkg.org/orkg/resource/R33436,10.1109/snpd.2011.45,Science
4244,http://orkg.org/orkg/resource/R33447,10.3844/ajassp.2011.284.289,Science
4245,http://orkg.org/orkg/resource/R33455,10.1080/13675567.2011.635640,Science
4246,http://orkg.org/orkg/resource/R33461,10.5897/ajbm10.746,Science
4247,http://orkg.org/orkg/resource/R33468,10.1016/j.dss.2012.09.001,Science
4248,http://orkg.org/orkg/resource/R33476,10.1080/00207543.2011.581009,Science
4249,http://orkg.org/orkg/resource/R33482,10.1080/00207543.2011.581004,Science
4250,http://orkg.org/orkg/resource/R33486,10.1002/csr.261,Science
4251,http://orkg.org/orkg/resource/R33489,10.1108/01443571311300818,Science
4252,http://orkg.org/orkg/resource/R33506,10.1108/ijpdlm-03-2012-0062,Science
4253,http://orkg.org/orkg/resource/R33521,10.1108/14635771311318117,Science
4254,http://orkg.org/orkg/resource/R33529,10.1080/09537287.2011.599119,Science
4255,http://orkg.org/orkg/resource/R33544,10.1016/j.ijpe.2013.12.011,Science
4256,http://orkg.org/orkg/resource/R33564,10.1504/ijlsm.2014.062325,Science
4257,http://orkg.org/orkg/resource/R33579,10.1504/ijlsm.2014.065498,Science
4258,http://orkg.org/orkg/resource/R33583,10.1097/00004703-200604002-00013,Science
4259,http://orkg.org/orkg/resource/R33585,10.1007/s00787-002-0299-6,Science
4260,http://orkg.org/orkg/resource/R33587,10.1177/0145445506291396,Science
4261,http://orkg.org/orkg/resource/R33589,10.1177/1362361306064403,Science
4262,http://orkg.org/orkg/resource/R33591,10.1111/j.1469-7610.2007.01756.x,Science
4263,http://orkg.org/orkg/resource/R33596,10.1007/s10803-005-3292-3,Science
4264,http://orkg.org/orkg/resource/R33599,10.1016/j.ridd.2006.03.002,Science
4265,http://orkg.org/orkg/resource/R33604,10.1016/s0891-4222(02)00095-1,Science
4266,http://orkg.org/orkg/resource/R33606,10.1023/a:1005459606120,Science
4267,http://orkg.org/orkg/resource/R33608,10.1007/s10803-006-0282-z,Science
4268,http://orkg.org/orkg/resource/R33613,10.1111/j.1469-7610.2004.00377.x,Science
4269,http://orkg.org/orkg/resource/R33629,10.1111/j.1469-7610.2004.00215.x,Science
4270,http://orkg.org/orkg/resource/R33631,10.1097/00004583-200003000-00017,Science
4271,http://orkg.org/orkg/resource/R33635,10.1109/tie.2010.2070770,Science
4272,http://orkg.org/orkg/resource/R33637,10.1109/peci.2011.5740486,Science
4273,http://orkg.org/orkg/resource/R33639,10.1109/isci.2011.5958894,Science
4274,http://orkg.org/orkg/resource/R33641,10.1109/iecon.2010.5675274,Science
4275,http://orkg.org/orkg/resource/R33643,10.1109/pes.2010.5589615,Science
4276,http://orkg.org/orkg/resource/R33645,10.1109/pq.2010.5550016,Science
4277,http://orkg.org/orkg/resource/R33647,10.1109/speedam.2010.5545054,Science
4278,http://orkg.org/orkg/resource/R33649,10.1109/iccda.2010.5541502,Science
4279,http://orkg.org/orkg/resource/R33651,10.1109/tla.2010.5453948,Science
4280,http://orkg.org/orkg/resource/R33653,10.1109/aici.2009.296,Science
4281,http://orkg.org/orkg/resource/R33655,10.1109/iita.2009.146,Science
4282,http://orkg.org/orkg/resource/R33657,10.1109/iciii.2009.50,Science
4283,http://orkg.org/orkg/resource/R33659,10.1109/iita.2009.138,Science
4284,http://orkg.org/orkg/resource/R33661,10.1109/icicta.2009.38,Science
4285,http://orkg.org/orkg/resource/R33665,10.1109/icmlc.2009.5212725,Science
4286,http://orkg.org/orkg/resource/R33667,10.1109/eurcon.2009.5167642,Science
4287,http://orkg.org/orkg/resource/R33669,10.1109/icit.2009.4939725,Science
4288,http://orkg.org/orkg/resource/R33671,10.1109/tie.2009.2022070,Science
4289,http://orkg.org/orkg/resource/R33673,10.1109/tie.2009.2013750,Science
4290,http://orkg.org/orkg/resource/R33675,10.1109/iciinfs.2008.4798496,Science
4291,http://orkg.org/orkg/resource/R33677,10.1109/iecon.2008.4758386,Science
4292,http://orkg.org/orkg/resource/R33679,10.1109/iecon.2008.4758384,Science
4293,http://orkg.org/orkg/resource/R33681,10.1109/iecon.2008.4758383,Science
4294,http://orkg.org/orkg/resource/R33683,10.1109/icpst.2008.4745322,Science
4295,http://orkg.org/orkg/resource/R33685,10.1109/isise.2008.176,Science
4296,http://orkg.org/orkg/resource/R33687,10.1109/isie.2008.4677022,Science
4297,http://orkg.org/orkg/resource/R33689,10.1109/icnc.2008.924,Science
4298,http://orkg.org/orkg/resource/R33691,10.1109/icicta.2008.439,Science
4299,http://orkg.org/orkg/resource/R33693,10.1109/melcon.2008.4618520,Science
4300,http://orkg.org/orkg/resource/R33695,10.1109/wcica.2008.4594351,Science
4301,http://orkg.org/orkg/resource/R33697,10.1109/apec.2008.4522761,Science
4302,http://orkg.org/orkg/resource/R33699,10.1109/tie.2008.918642,Science
4303,http://orkg.org/orkg/resource/R33701,10.1109/iecon.2007.4460109,Science
4304,http://orkg.org/orkg/resource/R33703,10.1109/epqu.2007.4424245,Science
4305,http://orkg.org/orkg/resource/R33705,10.1109/fskd.2007.517,Science
4306,http://orkg.org/orkg/resource/R33707,10.1109/isie.2007.4375067,Science
4307,http://orkg.org/orkg/resource/R33709,10.1109/isie.2007.4374694,Science
4308,http://orkg.org/orkg/resource/R33711,10.1109/tie.2006.888758,Science
4309,http://orkg.org/orkg/resource/R33715,10.1109/isic.2006.285564,Science
4310,http://orkg.org/orkg/resource/R33717,10.1109/icsmc.2006.384899,Science
4311,http://orkg.org/orkg/resource/R33719,10.1109/iecon.2006.348114,Science
4312,http://orkg.org/orkg/resource/R33721,10.1109/iecon.2006.347774,Science
4313,http://orkg.org/orkg/resource/R33723,10.1109/iecon.2006.347750,Science
4314,http://orkg.org/orkg/resource/R33725,10.1109/pesa.2006.343109,Science
4315,http://orkg.org/orkg/resource/R33727,10.1109/indcon.2006.302852,Science
4316,http://orkg.org/orkg/resource/R33729,10.1109/isie.2006.295832,Science
4317,http://orkg.org/orkg/resource/R33779,10.1109/isie.2006.295559,Science
4318,http://orkg.org/orkg/resource/R33781,10.1109/poweri.2006.1632618,Science
4319,http://orkg.org/orkg/resource/R33795,10.1093/bioinformatics/bti611,Science
4320,http://orkg.org/orkg/resource/R33802,10.1186/1471-2105-8-368,Science
4321,http://orkg.org/orkg/resource/R33808,10.1093/bfgp/elp017,Science
4322,http://orkg.org/orkg/resource/R33815,10.1093/nar/gkq040,Science
4323,http://orkg.org/orkg/resource/R33819,10.1371/journal.pone.0014456,Science
4324,http://orkg.org/orkg/resource/R33824,10.1371/journal.pone.0014511,Science
4325,http://orkg.org/orkg/resource/R33827,10.1002/humu.21398,Science
4326,http://orkg.org/orkg/resource/R33839,10.1038/nbt.1852,Science
4327,http://orkg.org/orkg/resource/R33844,10.1186/1471-2156-12-29,Science
4328,http://orkg.org/orkg/resource/R33849,10.1186/1471-2105-12-220,Science
4329,http://orkg.org/orkg/resource/R33858,10.1007/3-540-45110-2_150,Science
4330,http://orkg.org/orkg/resource/R33863,10.1007/3-540-45110-2_152,Science
4331,http://orkg.org/orkg/resource/R33869,10.1109/qsic.2005.12,Science
4332,http://orkg.org/orkg/resource/R33873,10.1145/1276958.1277172,Science
4333,http://orkg.org/orkg/resource/R33877,10.1109/iccima.2007.161,Science
