,resources,type_rsrc,type_other,assessment_summary
2400,http://orkg.org/orkg/resource/R64278,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/C0,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2401,http://orkg.org/orkg/resource/PWC_DYNAMICVIT_LV_M_0_8_MODEL,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Model,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}]"
2402,http://orkg.org/orkg/resource/R64519,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/C0,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2403,http://orkg.org/orkg/resource/R165654,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Contribution,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}]"
2404,http://orkg.org/orkg/resource/PWC_DCCRN_MODEL,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Model,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2405,http://orkg.org/orkg/resource/PWC_HBREID_WITH_RE_RANKING_MODEL,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Model,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}]"
2406,http://orkg.org/orkg/resource/R69134,http://orkg.org/orkg/class/Resource,,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2407,http://orkg.org/orkg/resource/R164039,http://orkg.org/orkg/class/Resource,,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2408,http://orkg.org/orkg/resource/R161982,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/C21038,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}]"
2409,http://orkg.org/orkg/resource/PWC_NAT_FT_NPD_MODEL,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Model,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}]"
2410,http://orkg.org/orkg/resource/R66783,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/C0,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
2411,http://orkg.org/orkg/resource/PWC_CVUSA_BENCHMARK_DATASET,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/Dataset,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}]"
2412,http://orkg.org/orkg/resource/R157363,http://orkg.org/orkg/class/Resource,,"[{'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}]"
2413,http://orkg.org/orkg/resource/R157227,http://orkg.org/orkg/class/Resource,http://orkg.org/orkg/class/C20077,"[{'metric': 'unique_identifier', 'score': '1'}, {'metric': 'metadata_identifier_persistence', 'score': '0'}, {'metric': 'metadata_authorization', 'score': '1'}, {'metric': 'grounded_metadata', 'score': '1'}, {'metric': 'structured_metadata', 'score': '1'}, {'metric': 'data_identifier_in_metadata', 'score': '0'}, {'metric': 'data_protocol', 'score': '0'}, {'metric': 'data_identifier_persistence', 'score': '0'}, {'metric': 'data_authorization', 'score': '0'}, {'metric': 'data_kr_language_weak', 'score': '0'}, {'metric': 'data_kr_language_strong', 'score': '0'}, {'metric': 'metadata_includes_license_strong', 'score': '0'}, {'metric': 'metadata_kr_language_strong', 'score': '1'}, {'metric': 'metadata_kr_language_weak', 'score': '1'}, {'metric': 'metadata_persistence', 'score': '0'}, {'metric': 'metadata_contains_outward_links', 'score': '0'}, {'metric': 'metadata_protocol', 'score': '1'}, {'metric': 'metadata_identifier_in_metadata', 'score': '0'}, {'metric': 'metadata_includes_license_weak', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_strong', 'score': '0'}, {'metric': 'searchable', 'score': '0'}, {'metric': 'metadata_uses_fair_vocabularies_weak', 'score': '0'}]"
